regio1,regio2,regio3,baseRent,totalRent,livingSpace,noRooms,floor,numberOfFloors,yearConstructed,condition,interiorQual,lift,balcony,hasKitchen,cellar,garden,typeOfFlat,serviceCharge,heatingType,newlyConst,picturecount,pricetrend,date,rent_per_sqm,neighborhood,district_part,bezirk,date_clean,district_name,avg_monthly_income_eur,median_monthly_income_eur,unemployment_rate_pct,population,transfer_income_share_pct,rent_burden_pct
Berlin,Berlin,Neukölln_Neukölln,1455.02,1830.02,157.3,4.0,2.0,4.0,1914.0,,normal,False,True,False,True,False,apartment,205.0,gas_heating,False,9,12.08,May19,9.249968213604577,Neukölln,Neukölln,Neukölln,2019-05,Neukölln,1650,1500,14.1,329000,24.0,88.18303030303029
Berlin,Berlin,Reinickendorf_Reinickendorf,1150.0,1358.0,77.3,3.0,0.0,2.0,1905.0,,,False,False,True,False,False,maisonette,108.0,central_heating,False,29,7.14,Feb20,14.877102199223804,Reinickendorf,Reinickendorf,Reinickendorf,2020-02,Reinickendorf,1800,1650,10.2,265000,16.0,63.888888888888886
Berlin,Berlin,Neukölln_Neukölln,696.0,859.0,66.15,2.0,0.0,5.0,1900.0,modernized,sophisticated,False,False,False,False,False,ground_floor,163.0,central_heating,False,6,11.54,Sep18,10.521541950113376,Neukölln,Neukölln,Neukölln,2018-09,Neukölln,1650,1500,14.1,329000,24.0,42.18181818181818
Berlin,Berlin,Grunewald_Wilmersdorf,1998.0,2596.0,137.5,3.0,2.0,3.0,,fully_renovated,sophisticated,False,True,True,False,False,apartment,598.0,self_contained_central_heating,False,20,6.78,Sep18,14.530909090909091,Grunewald,Wilmersdorf,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,83.25
Berlin,Berlin,Mitte_Mitte,1985.0,2455.0,104.5,2.0,5.0,,2001.0,refurbished,sophisticated,True,True,True,False,False,maisonette,470.0,,False,12,6.57,Oct19,18.995215311004785,Mitte,Mitte,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,107.29729729729729
Berlin,Berlin,Köpenick_Köpenick,1909.5,2509.5,157.0,3.0,6.0,6.0,1997.0,mint_condition,luxury,True,True,True,True,False,penthouse,600.0,floor_heating,False,17,8.54,Sep18,12.162420382165603,Köpenick,Köpenick,Treptow-Köpenick,2018-09,Treptow-Köpenick,2050,1900,7.0,274000,10.5,93.14634146341464
Berlin,Berlin,Charlottenburg_Charlottenburg,3980.0,,172.2,4.0,2.0,,2017.0,mint_condition,luxury,True,True,True,True,True,apartment,475.0,central_heating,True,35,9.12,Sep18,23.112659698025553,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,165.83333333333334
Berlin,Berlin,Mitte_Mitte,1198.67,1482.57,78.86,2.0,,5.0,1996.0,,,True,False,True,False,False,apartment,165.61,district_heating,False,13,5.91,Feb20,15.199974638600052,Mitte,Mitte,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,64.79297297297298
Berlin,Berlin,Marienfelde_Tempelhof,552.11,768.61,71.31,2.0,4.0,,1970.0,modernized,,True,True,False,True,False,apartment,216.5,district_heating,False,5,6.23,Oct19,7.742392371336418,Marienfelde,Tempelhof,Tempelhof-Schöneberg,2019-10,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,26.290952380952383
Berlin,Berlin,Lichterfelde_Steglitz,1750.0,2000.0,145.0,3.5,4.0,4.0,1909.0,modernized,sophisticated,False,False,True,True,False,maisonette,250.0,gas_heating,False,12,5.92,Oct19,12.06896551724138,Lichterfelde,Steglitz,Steglitz-Zehlendorf,2019-10,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,67.3076923076923
Berlin,Berlin,Köpenick_Köpenick,399.83,578.7,66.45,3.0,2.0,5.0,1988.0,,,False,True,False,False,False,apartment,113.27,,False,9,6.08,Oct19,6.017005267118133,Köpenick,Köpenick,Treptow-Köpenick,2019-10,Treptow-Köpenick,2050,1900,7.0,274000,10.5,19.50390243902439
Berlin,Berlin,Schöneberg_Schöneberg,1260.84,1485.84,90.06,3.0,3.0,,1900.0,first_time_use_after_refurbishment,sophisticated,False,True,False,False,False,apartment,225.0,central_heating,False,22,8.6,Sep18,13.999999999999998,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2018-09,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,60.03999999999999
Berlin,Berlin,Marienfelde_Tempelhof,612.25,866.74,79.72,2.0,21.0,27.0,1971.0,,,True,True,False,False,False,apartment,174.96,,False,15,6.23,Oct19,7.680005017561466,Marienfelde,Tempelhof,Tempelhof-Schöneberg,2019-10,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,29.154761904761905
Berlin,Berlin,Friedrichsfelde_Lichtenberg,841.89,974.82,44.31,2.0,1.0,4.0,2018.0,first_time_use,sophisticated,True,True,True,True,True,apartment,66.47,central_heating,True,23,8.97,May19,19.0,Friedrichsfelde,Lichtenberg,Lichtenberg,2019-05,Lichtenberg,1800,1650,9.5,296000,14.5,46.77166666666667
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,3999.0,4751.0,211.73,4.0,6.0,6.0,,mint_condition,luxury,True,True,False,True,False,penthouse,519.0,floor_heating,False,17,7.21,Oct19,18.887262079062957,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2019-10,Pankow,2200,2050,6.5,413000,9.5,181.77272727272725
Berlin,Berlin,Wilmersdorf_Wilmersdorf,1305.0,1530.0,90.0,2.0,2.0,6.0,1901.0,refurbished,sophisticated,True,True,True,True,False,apartment,135.0,central_heating,False,10,8.79,May19,14.5,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-05,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,54.37499999999999
Berlin,Berlin,Lichtenberg_Lichtenberg,904.38,1043.38,77.1,2.0,4.0,4.0,1900.0,modernized,sophisticated,False,True,False,True,False,roof_storey,139.0,self_contained_central_heating,False,17,7.35,Feb20,11.729961089494164,Lichtenberg,Lichtenberg,Lichtenberg,2020-02,Lichtenberg,1800,1650,9.5,296000,14.5,50.243333333333325
Berlin,Berlin,Mitte_Mitte,860.0,990.0,61.0,2.0,4.0,4.0,1874.0,fully_renovated,normal,False,False,True,True,False,apartment,130.0,central_heating,False,11,8.55,May19,14.098360655737704,Mitte,Mitte,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,46.48648648648649
Berlin,Berlin,Lankwitz_Steglitz,850.0,990.0,73.0,2.5,3.0,3.0,1997.0,mint_condition,,False,True,True,True,True,terraced_flat,140.0,central_heating,False,9,6.41,May19,11.643835616438356,Lankwitz,Steglitz,Steglitz-Zehlendorf,2019-05,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,32.69230769230769
Berlin,Berlin,Steglitz_Steglitz,625.0,,62.0,2.0,4.0,5.0,,well_kept,,False,True,True,True,False,apartment,125.0,,False,0,6.07,Feb20,10.080645161290322,Steglitz,Steglitz,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,24.03846153846154
Berlin,Berlin,Kladow_Spandau,912.0,1182.0,91.2,3.5,1.0,,1974.0,,,False,True,False,True,False,apartment,170.0,central_heating,False,6,4.62,Oct19,10.0,Kladow,Spandau,Spandau,2019-10,Spandau,1700,1550,11.5,245000,18.5,53.64705882352941
Berlin,Berlin,Lichtenrade_Tempelhof,790.0,990.0,69.0,2.5,3.0,3.0,2003.0,mint_condition,sophisticated,False,True,True,True,False,roof_storey,100.0,central_heating,False,14,7.67,May19,11.44927536231884,Lichtenrade,Tempelhof,Tempelhof-Schöneberg,2019-05,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,37.61904761904762
Berlin,Berlin,Köpenick_Köpenick,699.0,849.0,58.47,3.0,1.0,3.0,1939.0,fully_renovated,normal,False,True,False,True,False,apartment,80.0,district_heating,False,8,5.33,Sep18,11.954848640328374,Köpenick,Köpenick,Treptow-Köpenick,2018-09,Treptow-Köpenick,2050,1900,7.0,274000,10.5,34.09756097560976
Berlin,Berlin,Neukölln_Neukölln,355.0,425.0,41.23,1.0,3.0,4.0,1910.0,fully_renovated,normal,False,False,False,False,False,,70.0,self_contained_central_heating,False,5,10.1,Oct19,8.610235265583313,Neukölln,Neukölln,Neukölln,2019-10,Neukölln,1650,1500,14.1,329000,24.0,21.515151515151516
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,306.0,306.0,26.76,1.0,1.0,4.0,1878.0,well_kept,normal,False,False,False,False,False,apartment,90.0,central_heating,False,0,7.21,Oct19,11.434977578475335,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2019-10,Pankow,2200,2050,6.5,413000,9.5,13.90909090909091
Berlin,Berlin,Grunewald_Wilmersdorf,2860.5,3840.5,191.0,7.0,,,1993.0,well_kept,luxury,True,True,True,True,True,apartment,560.0,floor_heating,False,16,5.83,May19,14.976439790575917,Grunewald,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-05,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,119.1875
Berlin,Berlin,Wedding_Wedding,875.0,1051.0,64.85,2.0,2.0,5.0,1925.0,,,False,False,True,False,False,apartment,91.0,central_heating,False,12,10.95,May19,13.492675404780265,Wedding,Wedding,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,47.2972972972973
Berlin,Berlin,Steglitz_Steglitz,796.0,947.0,51.37,2.0,,,1956.0,,,False,False,False,False,False,roof_storey,100.0,,False,4,6.07,Feb20,15.495425345532412,Steglitz,Steglitz,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,30.615384615384617
Berlin,Berlin,Tiergarten_Tiergarten,1404.7,1646.89,80.73,3.0,0.0,6.0,2019.0,first_time_use,sophisticated,True,True,True,True,True,ground_floor,161.46,district_heating,True,11,7.56,Feb20,17.399975226062182,Tiergarten,Tiergarten,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,75.92972972972973
Berlin,Berlin,Waidmannslust_Reinickendorf,345.1,505.1,48.0,1.0,2.0,,1960.0,well_kept,normal,False,True,False,False,False,apartment,120.0,central_heating,False,12,6.01,Feb20,7.189583333333334,Waidmannslust,Reinickendorf,Reinickendorf,2020-02,Reinickendorf,1800,1650,10.2,265000,16.0,19.172222222222224
Berlin,Berlin,Kreuzberg_Kreuzberg,1911.42,2255.84,136.53,4.0,6.0,6.0,1988.0,refurbished,normal,True,True,True,True,False,maisonette,194.42,central_heating,False,22,10.59,May19,14.0,Kreuzberg,Kreuzberg,Friedrichshain-Kreuzberg,2019-05,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,100.60105263157895
Berlin,Berlin,Spandau_Spandau,420.0,550.0,51.0,1.0,1.0,3.0,1862.0,well_kept,normal,False,False,False,True,False,apartment,70.0,district_heating,False,7,8.75,Oct19,8.235294117647058,Spandau,Spandau,Spandau,2019-10,Spandau,1700,1550,11.5,245000,18.5,24.705882352941178
Berlin,Berlin,Schmöckwitz_Köpenick,1252.28,1485.46,95.36,4.0,1.0,,2017.0,,,True,False,True,True,True,apartment,142.31,central_heating,False,6,5.36,Feb20,13.132130872483222,Schmöckwitz,Köpenick,Treptow-Köpenick,2020-02,Treptow-Köpenick,2050,1900,7.0,274000,10.5,61.08682926829269
Berlin,Berlin,Französisch_Buchholz_Pankow,630.0,770.0,46.24,2.0,,4.0,2019.0,,,True,True,True,False,False,ground_floor,140.0,floor_heating,True,5,7.45,Oct19,13.624567474048442,Französisch_Buchholz,Pankow,Pankow,2019-10,Pankow,2200,2050,6.5,413000,9.5,28.636363636363637
Berlin,Berlin,Wedding_Wedding,750.0,860.0,59.45,1.0,3.0,4.0,1900.0,first_time_use_after_refurbishment,,False,False,True,False,False,apartment,65.0,central_heating,False,21,10.75,Sep18,12.615643397813288,Wedding,Wedding,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,40.54054054054054
Berlin,Berlin,Charlottenburg_Charlottenburg,1589.0,,72.25,3.5,2.0,,1956.0,first_time_use_after_refurbishment,sophisticated,True,True,True,False,False,apartment,145.0,central_heating,False,12,8.91,Feb20,21.993079584775085,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,66.20833333333334
Berlin,Berlin,Dahlem_Zehlendorf,495.0,,35.0,2.0,,,,fully_renovated,sophisticated,False,False,True,True,True,raised_ground_floor,170.0,,False,20,7.09,May19,14.142857142857142,Dahlem,Zehlendorf,Steglitz-Zehlendorf,2019-05,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,19.038461538461537
Berlin,Berlin,Tiergarten_Tiergarten,2500.0,3060.0,139.0,3.0,,12.0,2000.0,mint_condition,,True,False,True,True,False,other,560.0,floor_heating,False,10,7.58,Feb20,17.985611510791365,Tiergarten,Tiergarten,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,135.13513513513513
Berlin,Berlin,Marzahn_Marzahn,790.0,971.7,79.0,2.0,8.0,8.0,2019.0,first_time_use,normal,True,True,False,False,False,roof_storey,181.7,central_heating,True,15,6.02,Oct19,10.0,Marzahn,Marzahn,Marzahn-Hellersdorf,2019-10,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,45.14285714285714
Berlin,Berlin,Mariendorf_Tempelhof,630.02,850.02,82.0,3.0,0.0,3.0,1912.0,need_of_renovation,normal,False,False,False,False,False,apartment,130.0,central_heating,False,1,6.07,Feb20,7.683170731707317,Mariendorf,Tempelhof,Tempelhof-Schöneberg,2020-02,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,30.000952380952377
Berlin,Berlin,Charlottenburg_Charlottenburg,1330.42,1526.69,75.51,3.0,,,2016.0,mint_condition,sophisticated,True,True,True,False,False,apartment,132.09,,False,10,8.74,Sep18,17.619123294927824,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,55.43416666666667
Berlin,Berlin,Marzahn_Marzahn,325.98,416.53,36.22,1.0,2.0,5.0,2019.0,,,True,True,False,False,False,apartment,61.57,,True,14,6.02,Oct19,9.0,Marzahn,Marzahn,Marzahn-Hellersdorf,2019-10,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,18.627428571428574
Berlin,Berlin,Kreuzberg_Kreuzberg,1321.0,1493.0,66.55,2.0,2.0,,1898.0,,sophisticated,False,True,False,True,False,apartment,172.0,central_heating,False,10,10.59,May19,19.849737039819686,Kreuzberg,Kreuzberg,Friedrichshain-Kreuzberg,2019-05,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,69.52631578947368
Berlin,Berlin,Wittenau_Reinickendorf,418.0,608.0,64.34,2.0,1.0,14.0,1970.0,fully_renovated,,True,True,False,False,False,apartment,190.0,district_heating,False,12,7.59,Sep18,6.4967360895244015,Wittenau,Reinickendorf,Reinickendorf,2018-09,Reinickendorf,1800,1650,10.2,265000,16.0,23.22222222222222
Berlin,Berlin,Wilmersdorf_Wilmersdorf,400.0,595.0,23.0,1.0,6.0,6.0,,first_time_use,sophisticated,True,True,False,False,False,other,195.0,,False,0,8.57,Sep18,17.391304347826086,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,16.666666666666664
Berlin,Berlin,Mitte_Mitte,3617.6,4379.2,190.4,4.0,5.0,8.0,2004.0,fully_renovated,luxury,True,True,True,True,False,apartment,761.6,central_heating,False,10,8.55,May19,19.0,Mitte,Mitte,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,195.54594594594593
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,1200.0,1338.0,61.57,2.0,4.0,5.0,1999.0,first_time_use_after_refurbishment,luxury,True,True,True,True,False,apartment,138.0,central_heating,False,18,7.21,Oct19,19.4900113691733,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2019-10,Pankow,2200,2050,6.5,413000,9.5,54.54545454545454
Berlin,Berlin,Friedrichshain_Friedrichshain,1250.0,1405.0,55.0,2.0,2.0,,2019.0,mint_condition,sophisticated,True,True,True,True,False,apartment,155.0,district_heating,True,9,8.23,Oct19,22.727272727272727,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2019-10,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,65.78947368421053
Berlin,Berlin,Niederschöneweide_Treptow,790.0,983.0,77.0,2.0,0.0,5.0,2019.0,first_time_use,sophisticated,True,True,False,True,False,ground_floor,135.0,district_heating,True,2,7.56,Oct19,10.25974025974026,Niederschöneweide,Treptow,Treptow-Köpenick,2019-10,Treptow-Köpenick,2050,1900,7.0,274000,10.5,38.53658536585366
Berlin,Berlin,Karow_Weißensee,736.85,1023.82,86.23,4.0,,4.0,1998.0,well_kept,normal,False,True,True,False,False,roof_storey,286.97,central_heating,False,9,8.86,Sep18,8.545169894468282,Karow,Weißensee,Pankow,2018-09,Pankow,2200,2050,6.5,413000,9.5,33.493181818181824
Berlin,Berlin,Hellersdorf_Hellersdorf,491.92,,50.56,2.0,4.0,,2019.0,well_kept,,True,True,False,True,False,other,75.83,district_heating,True,9,7.16,Oct19,9.729430379746836,Hellersdorf,Hellersdorf,Marzahn-Hellersdorf,2019-10,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,28.109714285714286
Berlin,Berlin,Wedding_Wedding,455.0,531.0,19.5,1.0,,,,,,True,False,True,False,False,,76.0,,False,5,8.36,Feb20,23.333333333333332,Wedding,Wedding,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,24.594594594594597
Berlin,Berlin,Rudow_Neukölln,470.68,,64.38,2.0,2.0,3.0,1985.0,well_kept,,False,True,True,True,False,other,117.0,central_heating,False,4,7.59,May19,7.310966138552346,Rudow,Neukölln,Neukölln,2019-05,Neukölln,1650,1500,14.1,329000,24.0,28.526060606060604
Berlin,Berlin,Neukölln_Neukölln,802.0,1006.0,66.79,2.0,0.0,,1959.0,modernized,,True,True,False,False,True,ground_floor,204.0,district_heating,False,14,11.54,Sep18,12.007785596646205,Neukölln,Neukölln,Neukölln,2018-09,Neukölln,1650,1500,14.1,329000,24.0,48.60606060606061
Berlin,Berlin,Kreuzberg_Kreuzberg,551.95,715.29,43.29,1.0,8.0,,1961.0,modernized,,True,True,False,True,False,apartment,163.34,district_heating,False,6,8.63,Oct19,12.750057750057753,Kreuzberg,Kreuzberg,Friedrichshain-Kreuzberg,2019-10,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,29.050000000000004
Berlin,Berlin,Schöneberg_Schöneberg,2200.0,2480.0,107.0,3.0,4.0,5.0,1900.0,modernized,sophisticated,False,True,True,True,False,apartment,280.0,self_contained_central_heating,False,25,10.38,May19,20.560747663551403,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2019-05,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,104.76190476190477
Berlin,Berlin,Buckow_Neukölln,640.0,883.0,67.0,2.0,,,,,,False,False,True,True,False,apartment,,,False,10,6.2,Oct19,9.552238805970148,Buckow,Neukölln,Neukölln,2019-10,Neukölln,1650,1500,14.1,329000,24.0,38.78787878787879
Berlin,Berlin,Neukölln_Neukölln,407.15,617.15,60.0,2.0,7.0,,1972.0,well_kept,normal,True,True,False,False,False,apartment,150.0,district_heating,False,1,9.26,Feb20,6.785833333333333,Neukölln,Neukölln,Neukölln,2020-02,Neukölln,1650,1500,14.1,329000,24.0,24.675757575757572
Berlin,Berlin,Tiergarten_Tiergarten,2100.0,,150.0,3.0,1.0,,1900.0,first_time_use_after_refurbishment,luxury,True,False,True,False,False,,300.0,district_heating,False,30,8.28,Oct19,14.0,Tiergarten,Tiergarten,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,113.51351351351352
Berlin,Berlin,Schöneberg_Schöneberg,1043.0,1296.0,80.17,3.0,3.0,4.0,1954.0,first_time_use_after_refurbishment,sophisticated,False,True,False,True,False,apartment,153.0,central_heating,False,14,9.62,Sep18,13.00985406012224,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2018-09,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,49.666666666666664
Berlin,Berlin,Staaken_Spandau,340.0,490.0,36.0,1.0,3.0,,1969.0,well_kept,normal,True,True,False,False,False,apartment,90.0,central_heating,False,11,6.76,May19,9.444444444444445,Staaken,Spandau,Spandau,2019-05,Spandau,1700,1550,11.5,245000,18.5,20.0
Berlin,Berlin,Zehlendorf_Zehlendorf,1750.0,2150.0,171.6,5.5,2.0,2.0,1924.0,fully_renovated,sophisticated,False,False,True,True,False,apartment,210.0,central_heating,False,7,7.37,Sep18,10.198135198135198,Zehlendorf,Zehlendorf,Steglitz-Zehlendorf,2018-09,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,67.3076923076923
Berlin,Berlin,Wedding_Wedding,690.0,807.0,30.05,1.0,1.0,,,,sophisticated,True,False,True,False,False,,117.0,,False,4,10.95,May19,22.96173044925125,Wedding,Wedding,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,37.2972972972973
Berlin,Berlin,Wedding_Wedding,501.0,686.18,69.39,2.0,7.0,,1978.0,,,False,False,False,False,False,,120.33,,False,14,10.95,May19,7.220060527453524,Wedding,Wedding,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,27.08108108108108
Berlin,Berlin,Siemensstadt_Spandau,699.0,789.0,61.0,2.0,3.0,,1904.0,well_kept,normal,False,False,False,False,False,apartment,90.0,self_contained_central_heating,False,1,7.44,Oct19,11.459016393442624,Siemensstadt,Spandau,Spandau,2019-10,Spandau,1700,1550,11.5,245000,18.5,41.11764705882353
Berlin,Berlin,Grunewald_Wilmersdorf,1274.0,1585.0,97.0,3.0,2.0,2.0,1983.0,well_kept,sophisticated,False,True,False,False,False,maisonette,217.0,,False,15,3.57,Feb20,13.1340206185567,Grunewald,Wilmersdorf,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,53.083333333333336
Berlin,Berlin,Karow_Weißensee,450.0,589.0,55.78,2.0,1.0,,1996.0,well_kept,,False,False,False,False,False,apartment,139.0,central_heating,False,8,6.33,Feb20,8.067407673001075,Karow,Weißensee,Pankow,2020-02,Pankow,2200,2050,6.5,413000,9.5,20.454545454545457
Berlin,Berlin,Schöneberg_Schöneberg,1999.0,2269.0,102.92,4.0,4.0,5.0,1900.0,first_time_use_after_refurbishment,sophisticated,False,True,False,False,False,roof_storey,150.0,central_heating,False,21,10.38,May19,19.422852701127088,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2019-05,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,95.19047619047619
Berlin,Berlin,Wedding_Wedding,770.0,955.0,70.0,2.0,2.0,4.0,1906.0,first_time_use_after_refurbishment,,False,True,False,True,False,,110.0,central_heating,False,8,10.95,May19,11.0,Wedding,Wedding,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,41.62162162162162
Berlin,Berlin,Tiergarten_Tiergarten,1220.0,1400.0,67.67,3.0,2.0,4.0,1922.0,,,False,True,True,True,False,apartment,110.0,central_heating,False,18,7.78,Feb20,18.02866853849564,Tiergarten,Tiergarten,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,65.94594594594595
Berlin,Berlin,Schöneberg_Schöneberg,610.0,703.0,52.0,2.0,3.0,4.0,1890.0,modernized,sophisticated,False,False,True,True,True,apartment,93.0,gas_heating,False,8,7.59,Oct19,11.73076923076923,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2019-10,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,29.04761904761905
Berlin,Berlin,Lichterfelde_Steglitz,2510.0,2880.0,187.0,6.0,1.0,1.0,2009.0,mint_condition,sophisticated,False,True,True,False,False,apartment,285.0,floor_heating,False,16,6.98,Oct19,13.422459893048128,Lichterfelde,Steglitz,Steglitz-Zehlendorf,2019-10,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,96.53846153846153
Berlin,Berlin,Pankow_Pankow,873.47,1075.04,67.19,2.0,2.0,,1900.0,well_kept,normal,False,True,False,False,False,apartment,201.57,central_heating,False,7,8.6,Sep18,13.0,Pankow,Pankow,Pankow,2018-09,Pankow,2200,2050,6.5,413000,9.5,39.70318181818182
Berlin,Berlin,Oberschöneweide_Köpenick,832.0,,68.6,2.0,3.0,4.0,1910.0,modernized,,False,True,True,False,False,apartment,92.0,,False,19,8.64,Sep18,12.128279883381923,Oberschöneweide,Köpenick,Treptow-Köpenick,2018-09,Treptow-Köpenick,2050,1900,7.0,274000,10.5,40.58536585365854
Berlin,Berlin,Spandau_Spandau,349.36,504.23,40.11,1.0,6.0,,1966.0,modernized,,True,True,False,True,False,apartment,154.87,district_heating,False,6,6.82,Oct19,8.710047369733234,Spandau,Spandau,Spandau,2019-10,Spandau,1700,1550,11.5,245000,18.5,20.550588235294118
Berlin,Berlin,Grünau_Köpenick,570.0,715.0,67.0,2.0,3.0,3.0,1997.0,refurbished,normal,False,True,True,True,False,roof_storey,145.0,central_heating,False,7,7.0,May19,8.507462686567164,Grünau,Köpenick,Treptow-Köpenick,2019-05,Treptow-Köpenick,2050,1900,7.0,274000,10.5,27.80487804878049
Berlin,Berlin,Tiergarten_Tiergarten,717.0,829.0,55.71,2.0,4.0,,1905.0,modernized,sophisticated,False,True,True,False,False,apartment,112.0,central_heating,False,10,10.17,May19,12.870220786214324,Tiergarten,Tiergarten,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,38.75675675675676
Berlin,Berlin,Lichtenberg_Lichtenberg,1329.0,1615.0,116.52,3.5,3.0,4.0,1900.0,first_time_use_after_refurbishment,sophisticated,False,False,False,False,False,apartment,170.0,self_contained_central_heating,False,5,9.68,Sep18,11.405767250257467,Lichtenberg,Lichtenberg,Lichtenberg,2018-09,Lichtenberg,1800,1650,9.5,296000,14.5,73.83333333333333
Berlin,Berlin,Adlershof_Treptow,636.0,796.0,67.0,2.0,2.0,3.0,1908.0,fully_renovated,sophisticated,False,True,True,True,False,apartment,84.0,central_heating,False,9,6.76,Sep18,9.492537313432836,Adlershof,Treptow,Treptow-Köpenick,2018-09,Treptow-Köpenick,2050,1900,7.0,274000,10.5,31.024390243902438
Berlin,Berlin,Wilmersdorf_Wilmersdorf,450.0,540.0,32.0,1.0,2.0,7.0,1968.0,well_kept,,False,False,False,True,False,ground_floor,90.0,oil_heating,False,0,8.41,May19,14.0625,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-05,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,18.75
Berlin,Berlin,Hellersdorf_Hellersdorf,505.35,740.36,69.14,3.0,0.0,,1988.0,,,False,True,False,False,False,ground_floor,235.01,district_heating,False,3,6.36,Feb20,7.309083019959503,Hellersdorf,Hellersdorf,Marzahn-Hellersdorf,2020-02,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,28.877142857142857
Berlin,Berlin,Mitte_Mitte,2168.24,2509.32,133.43,4.0,4.0,,2018.0,first_time_use,sophisticated,True,False,True,True,False,apartment,220.16,central_heating,True,7,8.75,Sep18,16.250018736416095,Mitte,Mitte,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,117.20216216216215
